snippet,keywords,news_desk,headline,pub_date,negative,positive,sentiment_score
"Authentic Brands Group, which owns Sports Illustrated, is accusing Manoj Bhargava of failing to pay millions of dollars for the rights to publish the magazine.","[{'name': 'subject', 'value': 'Trademarks and Trade Names', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation (Civil)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Magazines', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Mergers, Acquisitions and Divestitures', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Intellectual Property', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Layoffs and Job Reductions', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Copyrights and Copyright Violations', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Media', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Arena Group Holdings Inc', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Authentic Brands Group', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Minute Media', 'rank': 11, 'major': 'N'}, {'name': 'organizations', 'value': 'Sports Illustrated', 'rank': 12, 'major': 'N'}]",Business,"{'main': 'Sports Illustrated’s Owner Sues Energy Drink Mogul After Chaos at Magazine', 'kicker': None, 'content_kicker': None, 'print_headline': 'Owner of Sports Illustrated Sues Energy Drink Mogul', 'name': None, 'seo': None, 'sub': None}",2024-04-01T12:46:08+0000,0.9982442855834961,0.0017557088285684586,-0.9964885767549276
"Adisson Pierre Maalouf, who is from Georgia, was kidnapped two weeks ago by a gang leader after traveling to Haiti.","[{'name': 'subject', 'value': 'Kidnapping and Hostages', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Haiti', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Gangs', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': '400 Mawozo (Gang)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Social Media', 'rank': 6, 'major': 'N'}]",Foreign,"{'main': 'American YouTube Personality Released After Being Kidnapped in Haiti', 'kicker': None, 'content_kicker': None, 'print_headline': 'American YouTube Personality Freed After Being Abducted by Gang Leader in Haiti', 'name': None, 'seo': None, 'sub': None}",2024-04-01T13:08:45+0000,0.9770210385322571,0.02297895960509777,-0.9540420789271593
Inside the coach’s winning fashion playbook.,"[{'name': 'subject', 'value': 'Fashion and Apparel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Basketball (College)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Coaches and Managers', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Louisiana State University', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Mulkey, Kim', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-fashion', 'rank': 8, 'major': 'N'}]",Styles,"{'main': 'L.S.U.’s Kim Mulkey Courts Controversy With Style', 'kicker': 'unbuttoned', 'content_kicker': None, 'print_headline': 'Fortune Favors the Bold Coach', 'name': None, 'seo': None, 'sub': None}",2024-04-01T14:03:31+0000,0.00047358969459310174,0.9995263814926147,0.9990527917980216
"The Atlanta rapper and star producer topped Ariana Grande’s first-week total for “Eternal Sunshine,” but Beyoncé’s “Cowboy Carter” may beat them all next week.","[{'name': 'subject', 'value': 'Rap and Hip-Hop', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Future (Rapper)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Wayne, Leland Tyler (Metro Boomin)', 'rank': 3, 'major': 'N'}]",Culture,"{'main': 'Future and Metro Boomin’s First Joint Album Opens Big at No. 1', 'kicker': 'The Charts', 'content_kicker': None, 'print_headline': 'Teamwork Propels Duo to Top', 'name': None, 'seo': None, 'sub': None}",2024-04-01T14:45:11+0000,0.03566060587763786,0.9643393754959106,0.9286787696182728
"David Autor, an M.I.T. economist and tech contrarian, argues that A.I. is fundamentally different from past waves of computerization.","[{'name': 'subject', 'value': 'Artificial Intelligence', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Wages and Salaries', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Productivity', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Massachusetts Institute of Technology', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Autor, David', 'rank': 7, 'major': 'N'}]",Business,"{'main': 'How One Tech Skeptic Decided A.I. Might Benefit the Middle Class', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tech Skeptic Finds Benefit In A.I. for the Middle Class', 'name': None, 'seo': None, 'sub': None}",2024-04-01T14:53:30+0000,0.041681770235300064,0.9583182334899902,0.9166364632546902
"Economists doubt that artificial intelligence is already visible in productivity data. Big companies, however, talk often about adopting it to improve efficiency.","[{'name': 'subject', 'value': 'Artificial Intelligence', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Productivity', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Abercrombie & Fitch Co', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': ""BEN & JERRY'S HOMEMADE INC"", 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Deere & Company', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': ""Macy's Inc"", 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Walmart Stores Inc', 'rank': 10, 'major': 'N'}]",Business,"{'main': 'Will A.I. Boost Productivity? Companies Sure Hope So.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Can A.I. Rev Up Productivity?', 'name': None, 'seo': None, 'sub': None}",2024-04-01T14:53:48+0000,0.08479101955890656,0.9152089953422546,0.8304179757833481
"“City in Ruins” is the third novel in Winslow’s Danny Ryan trilogy and, he says, his last book. He’s retiring in part to invest more time into political activism.","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Winslow, Don', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'City in Ruins (Book)', 'rank': 4, 'major': 'N'}]",Books,"{'main': 'Don Winslow Is Ready to Trade His Pen for a Protest Sign', 'kicker': None, 'content_kicker': None, 'print_headline': 'He’s Trading His Pen For a Protest Sign', 'name': None, 'seo': None, 'sub': None}",2024-04-01T15:01:32+0000,0.96039879322052,0.03960120677947998,-0.92079758644104
"Recent remarks he made urging an end to the Gaza conflict, with no insistence on freeing Israeli hostages first, were another departure from conservatives’ support for Benjamin Netanyahu.","[{'name': 'subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Israel Hayom', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Bolton, John R', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Friedman, David M (1958- )', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Kushner, Jared', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 12, 'major': 'N'}]",Politics,"{'main': 'Trump’s Call for Israel to ‘Finish Up’ War Alarms Some on the Right', 'kicker': 'political memo', 'content_kicker': None, 'print_headline': 'Trump’s Call for Israel to ‘Finish Up’ War Alarms Some on Right', 'name': None, 'seo': None, 'sub': None}",2024-04-01T15:09:14+0000,0.989810585975647,0.010189374908804893,-0.9796212110668421
"The tale behind a new museum of children’s literature is equal parts imagination, chutzpah and “The Little Engine That Could.”","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Childhood', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Book Trade and Publishing', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Kansas City (Mo)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'North Kansas City (Mo)', 'rank': 6, 'major': 'N'}]",Books,"{'main': 'Once Upon a Time, the World of Picture Books Came to Life', 'kicker': None, 'content_kicker': None, 'print_headline': 'A World Where Picture Books Come to Life', 'name': None, 'seo': None, 'sub': None}",2024-04-01T15:57:19+0000,0.0007033860310912132,0.9992965459823608,0.9985931599512696
"The infections, which include one associated human case, add another worrying wrinkle to a global outbreak that has devastated bird and marine mammal populations.","[{'name': 'subject', 'value': 'Avian Influenza', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Cattle', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dairy Products', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Livestock Diseases', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Disease Rates', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Agriculture and Farming', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Mammals', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Birds', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'AGRICULTURE DEPARTMENT', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Texas', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Kansas', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Michigan', 'rank': 12, 'major': 'N'}, {'name': 'glocations', 'value': 'New Mexico', 'rank': 13, 'major': 'N'}]",Science,"{'main': 'What to Know About the Bird Flu Outbreak in Dairy Cows', 'kicker': None, 'content_kicker': None, 'print_headline': 'Person Is Infected With Bird Flu in Texas After Contact With Dairy Cows', 'name': None, 'seo': None, 'sub': None}",2024-04-01T17:45:48+0000,0.9890801310539246,0.010919933207333088,-0.9781601978465915
The G.O.P. speaker’s proposed conditions for sending a fresh infusion of military assistance to Kyiv are the strongest sign to date that he plans to defy critics in his own party and push through the aid package.,"[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Johnson, Mike (1972- )', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'House of Representatives', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Natural Gas', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Assets, Frozen', 'rank': 11, 'major': 'N'}]",Washington,"{'main': 'Johnson Outlines Plan for Ukraine Aid; House Could Act Within Weeks', 'kicker': None, 'content_kicker': None, 'print_headline': 'Speaker Floats Possible Terms For Aid to Kyiv', 'name': None, 'seo': None, 'sub': None}",2024-04-01T17:47:37+0000,0.0005987466429360211,0.9994012117385864,0.9988024650956504
"President Biden, in acknowledging both days, drew the ire of many on the right, who attacked him as besmirching Christianity.","[{'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Transgender', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2024', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Christians and Christianity', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Easter and Holy Week', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 7, 'major': 'N'}]",Politics,"{'main': 'A Transgender Holiday Fell on Easter. Republicans Lashed Out at Biden.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Transgender Holiday Lands on Easter, And G.O.P. Seizes Chance to Jab Biden', 'name': None, 'seo': None, 'sub': None}",2024-04-01T18:19:33+0000,0.609826922416687,0.39017313718795776,-0.21965378522872925
The hotel and casino opened in 1957. A Major League Baseball stadium will rise in its place.,"[{'name': 'subject', 'value': 'Baseball', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Travel and Vacations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Stadiums and Arenas', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Bars and Nightclubs', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Demolition', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fisher, John (1961- )', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Major League Baseball', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Las Vegas (Nev)', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Tropicana Las Vegas Hotel and Resort Inc', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Casinos', 'rank': 10, 'major': 'N'}]",Express,"{'main': 'Tropicana Las Vegas Closing Tuesday to Make Way for a Baseball Stadium', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Baseball Moving In, Tropicana Is Closing Down', 'name': None, 'seo': None, 'sub': None}",2024-04-01T18:30:38+0000,0.000892736716195941,0.9991071820259094,0.9982144453097135
"A rapid fall in price erased billions of dollars in the market value of the parent company of Truth Social, eating into some of the gains made in the volatile stock’s public debut.","[{'name': 'subject', 'value': 'Social Media', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Trump Media & Technology Group', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Truth Social (Social Network)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 5, 'major': 'N'}]",Business,"{'main': 'Trump Media Shares Slump as Early Fervor Fades', 'kicker': None, 'content_kicker': None, 'print_headline': 'Price Drop Takes Bite Out of Stake For Trump', 'name': None, 'seo': None, 'sub': None}",2024-04-01T18:47:42+0000,0.9880645871162415,0.0119353998452425,-0.976129187270999
Oregon’s governor has signed a measure to reimpose criminal penalties for hard drugs. Mayor Ted Wheeler of Portland talks about why the experiment “failed.”,"[{'name': 'subject', 'value': 'Drug Abuse and Traffic', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Wheeler, Edward Tevis (Ted)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Oregon', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Portland (Ore)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Crime and Criminals', 'rank': 6, 'major': 'N'}]",National,"{'main': 'Oregon Is Recriminalizing Drugs. Here’s What Portland Learned.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Lessons Learned About Decriminalization', 'name': None, 'seo': None, 'sub': None}",2024-04-01T19:30:14+0000,0.9947383999824524,0.005261638201773167,-0.9894767617806792
The Florida Supreme Court found that the State Constitution’s privacy protections do not extend to abortion. But it also allowed a ballot question on whether to expand abortion access.,"[{'name': 'subject', 'value': 'Abortion', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Supreme Courts (State)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Florida', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Referendums', 'rank': 5, 'major': 'N'}]",National,"{'main': 'Florida Court Allows 6-Week Abortion Ban, but Voters Will Get to Weigh In', 'kicker': None, 'content_kicker': None, 'print_headline': 'Florida Court Allows Six-Week Ban on Abortion', 'name': None, 'seo': None, 'sub': None}",2024-04-01T20:13:45+0000,0.26075127720832825,0.7392487525939941,0.4784974753856659
